MovieID,Title,Genres,RatingsCount,Cluster
2002,Lethal Weapon 3 (1992),"['Action', 'Comedy', 'Crime', 'Drama']",802,0
2003,Gremlins (1984),"['Comedy', 'Horror']",776,2
2004,Gremlins 2: The New Batch (1990),"['Comedy', 'Horror']",372,2
2005,"Goonies, The (1985)","['Adventure', ""Children's"", 'Fantasy']",716,3
2006,"Mask of Zorro, The (1998)","['Action', 'Adventure', 'Romance']",983,3
2007,Polish Wedding (1998),['Comedy'],65,1
2008,"This World, Then the Fireworks (1996)","['Crime', 'Drama', 'Film-Noir']",15,0
2009,Soylent Green (1973),"['Sci-Fi', 'Thriller']",422,3
2010,Metropolis (1926),['Sci-Fi'],388,3
2011,Back to the Future Part II (1989),"['Comedy', 'Sci-Fi']",1158,1
2012,Back to the Future Part III (1990),"['Comedy', 'Sci-Fi', 'Western']",1148,1
2013,"Poseidon Adventure, The (1972)","['Action', 'Adventure']",622,3
2014,Freaky Friday (1977),"[""Children's"", 'Comedy']",180,1
2015,"Absent Minded Professor, The (1961)","[""Children's"", 'Comedy', 'Fantasy']",380,1
2016,"Apple Dumpling Gang Rides Again, The (1979)","[""Children's"", 'Comedy', 'Western']",109,1
2017,Babes in Toyland (1961),"[""Children's"", 'Fantasy', 'Musical']",162,3
2018,Bambi (1942),"['Animation', ""Children's""]",589,3
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"['Action', 'Drama']",628,0
2020,Dangerous Liaisons (1988),"['Drama', 'Romance']",773,0
2021,Dune (1984),"['Fantasy', 'Sci-Fi']",789,3
2022,"Last Temptation of Christ, The (1988)",['Drama'],254,0
2023,"Godfather: Part III, The (1990)","['Action', 'Crime', 'Drama']",774,0
2024,"Rapture, The (1991)","['Drama', 'Mystery']",148,0
2025,Lolita (1997),"['Drama', 'Romance']",221,0
2026,Disturbing Behavior (1998),"['Horror', 'Thriller']",161,2
2027,Mafia! (1998),"['Comedy', 'Crime']",129,1
2028,Saving Private Ryan (1998),"['Action', 'Drama', 'War']",2653,0
2029,Billy's Hollywood Screen Kiss (1997),"['Comedy', 'Romance']",76,1
2030,East Palace West Palace (Dong gong xi gong) (1997),['Drama'],0,0
2031,"$1,000,000 Duck (1971)","[""Children's"", 'Comedy']",37,1
2032,"Barefoot Executive, The (1971)","[""Children's"", 'Comedy']",40,1
2033,"Black Cauldron, The (1985)","['Animation', ""Children's""]",200,3
2034,"Black Hole, The (1979)",['Sci-Fi'],295,3
2035,Blackbeard's Ghost (1968),"[""Children's"", 'Comedy']",57,1
2036,Blank Check (1994),"[""Children's"", 'Comedy']",96,1
2037,Candleshoe (1977),"['Adventure', ""Children's"", 'Comedy']",54,1
2038,"Cat from Outer Space, The (1978)","[""Children's"", 'Comedy', 'Sci-Fi']",198,1
2039,Cheetah (1989),"['Adventure', ""Children's""]",1,3
2040,"Computer Wore Tennis Shoes, The (1970)","[""Children's"", 'Comedy']",128,1
2041,Condorman (1981),"['Action', 'Adventure', ""Children's"", 'Comedy']",145,1
2042,D2: The Mighty Ducks (1994),"[""Children's"", 'Comedy']",193,1
2043,Darby O'Gill and the Little People (1959),"['Adventure', ""Children's"", 'Fantasy']",158,3
2044,"Devil and Max Devlin, The (1981)",['Comedy'],52,1
2045,"Far Off Place, A (1993)","['Adventure', ""Children's"", 'Drama', 'Romance']",55,0
2046,Flight of the Navigator (1986),"['Adventure', ""Children's"", 'Sci-Fi']",536,3
2047,"Gnome-Mobile, The (1967)","[""Children's""]",22,3
2048,"Great Mouse Detective, The (1986)","['Animation', ""Children's""]",131,3
2049,"Happiest Millionaire, The (1967)","['Comedy', 'Musical']",37,1
2050,Herbie Goes Bananas (1980),"['Adventure', ""Children's"", 'Comedy']",104,1
2051,Herbie Goes to Monte Carlo (1977),"['Adventure', ""Children's"", 'Comedy']",101,1
2052,Hocus Pocus (1993),"[""Children's"", 'Comedy']",183,1
2053,"Honey, I Blew Up the Kid (1992)","[""Children's"", 'Comedy', 'Sci-Fi']",381,1
2054,"Honey, I Shrunk the Kids (1989)","['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Sci-Fi']",1045,1
2055,Hot Lead and Cold Feet (1978),"['Comedy', 'Western']",42,1
2056,In Search of the Castaways (1962),"['Adventure', ""Children's""]",18,3
2057,"Incredible Journey, The (1963)","['Adventure', ""Children's""]",91,3
2058,"Negotiator, The (1998)","['Action', 'Thriller']",799,3
2059,"Parent Trap, The (1998)","[""Children's"", 'Drama']",268,0
2060,BASEketball (1998),['Comedy'],183,1
2061,Full Tilt Boogie (1997),['Documentary'],7,3
2062,"Governess, The (1998)","['Drama', 'Romance']",70,0
2063,Seventh Heaven (Le Septième ciel) (1997),"['Drama', 'Romance']",8,0
2064,Roger & Me (1989),"['Comedy', 'Documentary']",798,1
2065,"Purple Rose of Cairo, The (1985)","['Comedy', 'Drama', 'Romance']",479,1
2066,Out of the Past (1947),['Film-Noir'],106,3
2067,Doctor Zhivago (1965),"['Drama', 'Romance', 'War']",564,0
2068,Fanny and Alexander (1982),['Drama'],128,0
2069,"Trip to Bountiful, The (1985)",['Drama'],140,0
2070,Tender Mercies (1983),['Drama'],264,0
2071,And the Band Played On (1993),['Drama'],171,0
2072,"'burbs, The (1989)",['Comedy'],303,1
2073,Fandango (1985),['Comedy'],66,1
2074,"Night Porter, The (Il Portiere di notte) (1974)",['Drama'],21,0
2075,Mephisto (1981),"['Drama', 'War']",81,0
2076,Blue Velvet (1986),"['Drama', 'Mystery']",654,0
2077,"Journey of Natty Gann, The (1985)","['Adventure', ""Children's""]",154,3
2078,"Jungle Book, The (1967)","['Animation', ""Children's"", 'Comedy', 'Musical']",664,1
2079,Kidnapped (1960),"[""Children's"", 'Drama']",14,0
2080,Lady and the Tramp (1955),"['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']",864,1
2081,"Little Mermaid, The (1989)","['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']",1035,1
2082,"Mighty Ducks, The (1992)","[""Children's"", 'Comedy']",361,1
2083,"Muppet Christmas Carol, The (1992)","[""Children's"", 'Musical']",262,3
2084,Newsies (1992),"[""Children's"", 'Musical']",93,3
2085,101 Dalmatians (1961),"['Animation', ""Children's""]",565,3
2086,One Magic Christmas (1985),"['Drama', 'Fantasy']",29,0
2087,Peter Pan (1953),"['Animation', ""Children's"", 'Fantasy', 'Musical']",594,3
2088,Popeye (1980),"['Adventure', 'Comedy', 'Musical']",471,1
2089,"Rescuers Down Under, The (1990)","['Animation', ""Children's""]",239,3
2090,"Rescuers, The (1977)","['Animation', ""Children's""]",249,3
2091,Return from Witch Mountain (1978),"[""Children's"", 'Sci-Fi']",186,3
2092,"Return of Jafar, The (1993)","['Animation', ""Children's"", 'Musical']",163,3
2093,Return to Oz (1985),"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",276,3
2094,"Rocketeer, The (1991)","['Action', 'Adventure', 'Sci-Fi']",736,3
2095,"Shaggy D.A., The (1976)","[""Children's"", 'Comedy']",113,1
2096,Sleeping Beauty (1959),"['Animation', ""Children's"", 'Musical']",511,3
2097,Something Wicked This Way Comes (1983),"[""Children's"", 'Horror']",213,2
2098,Son of Flubber (1963),"[""Children's"", 'Comedy']",76,1
2099,Song of the South (1946),"['Adventure', 'Animation', ""Children's"", 'Musical']",221,3
2100,Splash (1984),"['Comedy', 'Fantasy', 'Romance']",1163,1
2101,Squanto: A Warrior's Tale (1994),"['Adventure', 'Drama']",15,0
2102,Steamboat Willie (1940),"['Animation', ""Children's"", 'Comedy', 'Musical']",197,1
2103,Tall Tale (1994),"['Adventure', ""Children's""]",37,3
2104,Tex (1982),['Drama'],53,0
2105,Tron (1982),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",970,3
2106,Swing Kids (1993),"['Drama', 'War']",185,0
2107,Halloween: H20 (1998),"['Horror', 'Thriller']",199,2
2108,L.A. Story (1991),"['Comedy', 'Romance']",825,1
2109,"Jerk, The (1979)",['Comedy'],573,1
2110,Dead Men Don't Wear Plaid (1982),"['Comedy', 'Crime', 'Thriller']",367,1
2111,"Man with Two Brains, The (1983)",['Comedy'],312,1
2112,Grand Canyon (1991),"['Crime', 'Drama']",346,0
2113,Graveyard Shift (1990),"['Horror', 'Thriller']",79,2
2114,"Outsiders, The (1983)",['Drama'],256,0
2115,Indiana Jones and the Temple of Doom (1984),"['Action', 'Adventure']",1127,3
2116,"Lord of the Rings, The (1978)","['Adventure', 'Animation', ""Children's"", 'Sci-Fi']",438,3
2117,Nineteen Eighty-Four (1984),"['Drama', 'Sci-Fi']",278,0
2118,"Dead Zone, The (1983)","['Horror', 'Thriller']",363,2
2119,Maximum Overdrive (1986),['Horror'],147,2
2120,Needful Things (1993),"['Drama', 'Horror']",242,2
2121,Cujo (1983),"['Horror', 'Thriller']",245,2
2122,Children of the Corn (1984),"['Horror', 'Thriller']",233,2
2123,All Dogs Go to Heaven (1989),"['Animation', ""Children's""]",215,3
2124,"Addams Family, The (1991)",['Comedy'],714,1
2125,Ever After: A Cinderella Story (1998),"['Drama', 'Romance']",416,0
2126,Snake Eyes (1998),"['Action', 'Crime', 'Mystery', 'Thriller']",495,3
2127,"First Love, Last Rites (1997)","['Drama', 'Romance']",4,0
2128,Safe Men (1998),['Comedy'],25,1
2129,"Saltmen of Tibet, The (1997)",['Documentary'],8,3
2130,Atlantic City (1980),"['Crime', 'Drama', 'Romance']",304,0
2131,Autumn Sonata (Höstsonaten ) (1978),['Drama'],30,0
2132,Who's Afraid of Virginia Woolf? (1966),['Drama'],297,0
2133,Adventures in Babysitting (1987),"['Adventure', 'Comedy']",541,1
2134,Weird Science (1985),['Comedy'],510,1
2135,Doctor Dolittle (1967),"['Adventure', 'Musical']",238,3
2136,"Nutty Professor, The (1963)",['Comedy'],222,1
2137,Charlotte's Web (1973),"['Animation', ""Children's""]",497,3
2138,Watership Down (1978),"['Animation', ""Children's"", 'Drama', 'Fantasy']",305,0
2139,"Secret of NIMH, The (1982)","['Animation', ""Children's""]",369,3
2140,"Dark Crystal, The (1982)","[""Children's"", 'Fantasy', 'Sci-Fi']",710,3
2141,"American Tail, An (1986)","['Animation', ""Children's"", 'Comedy']",404,1
2142,"American Tail: Fievel Goes West, An (1991)","['Animation', ""Children's"", 'Comedy']",201,1
2143,Legend (1985),"['Adventure', 'Fantasy', 'Romance']",355,3
2144,Sixteen Candles (1984),['Comedy'],719,1
2145,Pretty in Pink (1986),"['Comedy', 'Drama', 'Romance']",693,1
2146,St. Elmo's Fire (1985),"['Drama', 'Romance']",352,0
2147,"Clan of the Cave Bear, The (1986)",['Drama'],231,0
2148,House (1986),"['Comedy', 'Horror']",166,2
2149,House II: The Second Story (1987),"['Comedy', 'Horror']",103,2
2150,"Gods Must Be Crazy, The (1980)",['Comedy'],695,1
2151,"Gods Must Be Crazy II, The (1989)",['Comedy'],128,1
2152,Air Bud: Golden Receiver (1998),"[""Children's"", 'Comedy']",69,1
2153,"Avengers, The (1998)","['Action', 'Adventure']",288,3
2154,How Stella Got Her Groove Back (1998),"['Drama', 'Romance']",140,0
2155,"Slums of Beverly Hills, The (1998)",['Comedy'],267,1
2156,"Best Man, The (Il Testimone dello sposo) (1997)","['Comedy', 'Drama']",9,0
2157,"Chambermaid on the Titanic, The (1998)",['Romance'],20,3
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)","['Crime', 'Horror']",20,2
2159,Henry: Portrait of a Serial Killer (1990),"['Crime', 'Horror']",219,2
2160,Rosemary's Baby (1968),"['Horror', 'Thriller']",712,2
2161,"NeverEnding Story, The (1984)","['Adventure', ""Children's"", 'Fantasy']",699,3
2162,"NeverEnding Story II: The Next Chapter, The (1990)","['Adventure', ""Children's"", 'Fantasy']",177,3
2163,Attack of the Killer Tomatoes! (1980),"['Comedy', 'Horror']",206,2
2164,Surf Nazis Must Die (1987),['Drama'],20,0
2165,Your Friends and Neighbors (1998),['Drama'],109,0
2166,Return to Paradise (1998),"['Drama', 'Romance']",144,0
2167,Blade (1998),"['Action', 'Adventure', 'Horror']",809,2
2168,Dance with Me (1998),"['Drama', 'Romance']",79,0
2169,Dead Man on Campus (1998),['Comedy'],130,1
2170,Wrongfully Accused (1998),"['Action', 'Comedy']",123,1
2171,"Next Stop, Wonderland (1998)","['Comedy', 'Drama', 'Romance']",196,1
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",['Comedy'],4,1
2173,"Navigator: A Mediaeval Odyssey, The (1988)","['Adventure', 'Fantasy', 'Sci-Fi']",110,3
2174,Beetlejuice (1988),"['Comedy', 'Fantasy']",1495,1
2175,Déjà Vu (1997),"['Drama', 'Romance']",18,0
2176,Rope (1948),['Thriller'],191,3
2177,Family Plot (1976),"['Comedy', 'Thriller']",83,1
2178,Frenzy (1972),['Thriller'],95,3
2179,Topaz (1969),['Thriller'],39,3
2180,Torn Curtain (1966),['Thriller'],58,3
2181,Marnie (1964),['Thriller'],118,3
2182,"Wrong Man, The (1956)","['Drama', 'Film-Noir', 'Thriller']",98,0
2183,"Man Who Knew Too Much, The (1956)",['Thriller'],179,3
2184,"Trouble with Harry, The (1955)","['Mystery', 'Thriller']",147,3
2185,I Confess (1953),['Thriller'],17,3
2186,Strangers on a Train (1951),"['Film-Noir', 'Thriller']",482,3
2187,Stage Fright (1950),"['Mystery', 'Thriller']",26,3
2188,54 (1998),['Drama'],259,0
2189,I Married A Strange Person (1997),['Animation'],21,3
2190,Why Do Fools Fall In Love? (1998),['Drama'],52,0
2191,"Merry War, A (1997)",['Comedy'],10,1
2192,See the Sea (Regarde la mer) (1997),['Drama'],7,0
2193,Willow (1988),"['Action', 'Adventure', 'Fantasy']",802,3
2194,"Untouchables, The (1987)","['Action', 'Crime', 'Drama']",1127,0
2195,Dirty Work (1998),['Comedy'],135,1
2196,Knock Off (1998),['Action'],27,3
2197,Firelight (1997),['Drama'],11,0
2198,Modulations (1998),['Documentary'],2,3
2199,Phoenix (1998),"['Crime', 'Drama']",0,0
2200,Under Capricorn (1949),['Drama'],8,0
2201,"Paradine Case, The (1947)",['Drama'],20,0
2202,Lifeboat (1944),"['Drama', 'Thriller', 'War']",213,0
2203,Shadow of a Doubt (1943),"['Film-Noir', 'Thriller']",233,3
2204,Saboteur (1942),['Thriller'],89,3
2205,Mr. & Mrs. Smith (1941),['Comedy'],33,1
2206,Suspicion (1941),"['Mystery', 'Thriller']",167,3
2207,Jamaica Inn (1939),['Drama'],8,0
2208,"Lady Vanishes, The (1938)","['Comedy', 'Mystery', 'Romance', 'Thriller']",199,1
2209,Young and Innocent (1937),"['Crime', 'Thriller']",10,3
2210,Sabotage (1936),['Thriller'],54,3
2211,Secret Agent (1936),['Thriller'],19,3
2212,"Man Who Knew Too Much, The (1934)",['Thriller'],128,3
2213,Waltzes from Vienna (1933),"['Comedy', 'Musical']",1,1
2214,Number Seventeen (1932),['Thriller'],1,3
2215,Rich and Strange (1932),"['Comedy', 'Romance']",12,1
2216,"Skin Game, The (1931)",['Drama'],0,0
2217,Elstree Calling (1930),"['Comedy', 'Musical']",1,1
2218,Juno and Paycock (1930),['Drama'],1,0
2219,Murder! (1930),"['Mystery', 'Thriller']",10,3
2220,"Manxman, The (1929)",['Drama'],0,0
2221,Blackmail (1929),['Thriller'],11,3
2222,Champagne (1928),['Comedy'],0,1
2223,"Farmer's Wife, The (1928)",['Comedy'],3,1
2224,Downhill (1927),['Drama'],0,0
2225,Easy Virtue (1927),['Drama'],0,0
2226,"Ring, The (1927)",['Drama'],1,0
2227,"Lodger, The (1926)",['Thriller'],21,3
2228,"Mountain Eagle, The (1926)",['Drama'],0,0
2229,"Pleasure Garden, The (1925)",['Drama'],0,0
2230,Always Tell Your Wife (1923),['Comedy'],0,1
2231,Rounders (1998),"['Crime', 'Drama']",345,0
2232,Cube (1997),"['Sci-Fi', 'Thriller']",233,3
2233,Digging to China (1998),['Drama'],5,0
2234,Let's Talk About Sex (1998),['Drama'],8,0
2235,One Man's Hero (1999),"['Drama', 'War']",1,0
2236,Simon Birch (1998),['Drama'],202,0
2237,Without Limits (1998),['Drama'],44,0
2238,Seven Beauties (Pasqualino Settebellezze) (1976),"['Comedy', 'Drama']",77,0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),"['Comedy', 'Drama']",97,0
2240,My Bodyguard (1980),['Drama'],238,0
2241,Class (1983),['Comedy'],129,1
2242,"Grandview, U.S.A. (1984)",['Drama'],6,0
2243,Broadcast News (1987),"['Comedy', 'Drama', 'Romance']",789,1
2244,"Allnighter, The (1987)","['Comedy', 'Romance']",7,1
2245,Working Girl (1988),"['Comedy', 'Drama']",514,0
2246,Stars and Bars (1988),['Comedy'],14,1
2247,Married to the Mob (1988),['Comedy'],365,1
2248,Say Anything... (1989),"['Comedy', 'Drama', 'Romance']",914,1
2249,My Blue Heaven (1990),['Comedy'],239,1
2250,Men Don't Leave (1990),['Drama'],62,0
2251,"Cabinet of Dr. Ramirez, The (1991)",['Comedy'],2,1
2252,Hero (1992),"['Comedy', 'Drama']",186,0
2253,Toys (1992),"['Action', 'Comedy', 'Fantasy']",440,1
2254,Choices (1981),['Drama'],1,0
2255,Young Doctors in Love (1982),['Comedy'],79,1
2256,Parasite (1982),"['Horror', 'Sci-Fi']",24,2
2257,No Small Affair (1984),"['Comedy', 'Romance']",17,1
2258,Master Ninja I (1984),['Action'],2,3
2259,Blame It on Rio (1984),"['Comedy', 'Romance']",201,1
2260,Wisdom (1986),"['Action', 'Crime']",49,3
2261,One Crazy Summer (1986),['Comedy'],161,1
2262,About Last Night... (1986),"['Comedy', 'Drama', 'Romance']",326,1
2263,"Seventh Sign, The (1988)",['Thriller'],175,3
2264,We're No Angels (1989),['Drama'],83,0
2265,Nothing But Trouble (1991),"['Adventure', 'Comedy']",83,1
2266,"Butcher's Wife, The (1991)","['Comedy', 'Romance']",195,1
2267,Mortal Thoughts (1991),"['Mystery', 'Thriller']",74,3
2268,"Few Good Men, A (1992)","['Crime', 'Drama']",1061,0
2269,Indecent Proposal (1993),['Drama'],217,0
2270,"Century of Cinema, A (1994)",['Documentary'],0,3
2271,Permanent Midnight (1998),['Drama'],76,0
2272,One True Thing (1998),['Drama'],112,0
2273,Rush Hour (1998),"['Action', 'Thriller']",627,3
2274,Lilian's Story (1995),['Drama'],0,0
2275,Six-String Samurai (1998),"['Action', 'Adventure', 'Sci-Fi']",71,3
2276,"Soldier's Daughter Never Cries, A (1998)",['Drama'],70,0
2277,Somewhere in the City (1997),['Drama'],1,0
2278,Ronin (1998),"['Action', 'Crime', 'Thriller']",806,3
2279,Urban Legend (1998),"['Horror', 'Thriller']",226,2
2280,Clay Pigeons (1998),['Crime'],125,3
2281,Monument Ave. (1998),['Crime'],11,3
2282,Pecker (1998),"['Comedy', 'Drama']",316,0
2283,"Sheltering Sky, The (1990)",['Drama'],61,0
2284,Bandit Queen (1994),['Drama'],43,0
2285,If.... (1968),['Drama'],54,0
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",['Comedy'],43,1
2287,Them! (1954),"['Sci-Fi', 'Thriller', 'War']",280,3
2288,"Thing, The (1982)","['Action', 'Horror', 'Sci-Fi', 'Thriller']",741,2
2289,"Player, The (1992)","['Comedy', 'Drama']",978,0
2290,Stardust Memories (1980),"['Comedy', 'Drama']",121,0
2291,Edward Scissorhands (1990),"['Drama', 'Romance']",1473,0
2292,Overnight Delivery (1996),['Romance'],20,3
2293,Shadrach (1998),['Drama'],25,0
2294,Antz (1998),"['Animation', ""Children's""]",645,3
2295,"Impostors, The (1998)",['Comedy'],74,1
2296,"Night at the Roxbury, A (1998)",['Comedy'],144,1
2297,What Dreams May Come (1998),"['Drama', 'Romance']",355,0
2298,Strangeland (1998),['Thriller'],15,3
2299,"Battle of the Sexes, The (1959)",['Comedy'],4,1
2300,"Producers, The (1968)","['Comedy', 'Musical']",658,1
2301,History of the World: Part I (1981),['Comedy'],371,1
2302,My Cousin Vinny (1992),['Comedy'],1086,1
2303,Nashville (1975),"['Drama', 'Musical']",325,0
2304,Love Is the Devil (1998),['Drama'],7,0
2305,Slam (1998),['Drama'],25,0
2306,Holy Man (1998),['Comedy'],90,1
2307,One Tough Cop (1998),"['Action', 'Drama']",38,0
2308,Detroit 9000 (1973),"['Action', 'Crime']",1,3
2309,"Inheritors, The (Die Siebtelbauern) (1998)",['Drama'],2,0
2310,"Mighty, The (1998)",['Drama'],134,0
2311,2010 (1984),"['Mystery', 'Sci-Fi']",470,3
2312,Children of a Lesser God (1986),['Drama'],331,0
2313,"Elephant Man, The (1980)",['Drama'],457,0
2314,Beloved (1998),['Drama'],104,0
2315,Bride of Chucky (1998),"['Horror', 'Thriller']",147,2
2316,Practical Magic (1998),"['Drama', 'Romance']",236,0
2317,"Alarmist, The (1997)",['Comedy'],8,1
2318,Happiness (1998),['Comedy'],320,1
2319,Reach the Rock (1997),['Comedy'],0,1
2320,Apt Pupil (1998),"['Drama', 'Thriller']",187,0
2321,Pleasantville (1998),['Comedy'],1158,1
2322,Soldier (1998),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",290,3
2323,"Cruise, The (1998)",['Documentary'],35,3
2324,Life Is Beautiful (La Vita è bella) (1997),"['Comedy', 'Drama']",1152,0
2325,Orgazmo (1997),['Comedy'],119,1
2326,Shattered Image (1998),"['Drama', 'Thriller']",12,0
2327,Tales from the Darkside: The Movie (1990),['Horror'],100,2
2328,Vampires (1998),['Horror'],173,2
2329,American History X (1998),['Drama'],640,0
2330,Hands on a Hard Body (1996),['Documentary'],92,3
2331,Living Out Loud (1998),"['Comedy', 'Romance']",179,1
2332,Belly (1998),"['Crime', 'Drama']",8,0
2333,Gods and Monsters (1998),['Drama'],578,0
2334,"Siege, The (1998)","['Action', 'Thriller']",386,3
2335,"Waterboy, The (1998)",['Comedy'],420,1
2336,Elizabeth (1998),['Drama'],938,0
2337,Velvet Goldmine (1998),['Drama'],126,0
2338,I Still Know What You Did Last Summer (1998),"['Horror', 'Mystery', 'Thriller']",295,2
2339,I'll Be Home For Christmas (1998),"['Comedy', 'Romance']",27,1
2340,Meet Joe Black (1998),['Romance'],344,3
2341,Dancing at Lughnasa (1998),['Drama'],44,0
2342,Hard Core Logo (1996),['Comedy'],11,1
2343,"Naked Man, The (1998)",['Drama'],2,0
2344,Runaway Train (1985),"['Action', 'Adventure', 'Drama', 'Thriller']",201,3
2345,Desert Bloom (1986),['Drama'],43,0
2346,"Stepford Wives, The (1975)","['Sci-Fi', 'Thriller']",300,3
2347,"Pope of Greenwich Village, The (1984)",['Action'],95,3
2348,Sid and Nancy (1986),['Drama'],304,0
2349,Mona Lisa (1986),"['Comedy', 'Thriller']",167,1
2350,Heart Condition (1990),['Comedy'],19,1
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),['Drama'],111,0
2352,"Big Chill, The (1983)","['Comedy', 'Drama']",838,0
2353,Enemy of the State (1998),"['Action', 'Thriller']",988,3
2354,"Rugrats Movie, The (1998)","['Animation', ""Children's"", 'Comedy']",141,1
2355,"Bug's Life, A (1998)","['Animation', ""Children's"", 'Comedy']",1703,1
2356,Celebrity (1998),['Comedy'],96,1
2357,Central Station (Central do Brasil) (1998),['Drama'],215,0
2358,Savior (1998),['Drama'],4,0
2359,Waking Ned Devine (1998),['Comedy'],703,1
2360,"Celebration, The (Festen) (1998)",['Drama'],117,0
2361,Pink Flamingos (1972),['Comedy'],158,1
2362,Glen or Glenda (1953),['Drama'],53,0
2363,Godzilla (Gojira) (1954),"['Action', 'Sci-Fi']",301,3
2364,Godzilla (Gojira) (1984),"['Action', 'Sci-Fi']",121,3
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),"['Action', 'Sci-Fi']",136,3
2366,King Kong (1933),"['Action', 'Adventure', 'Horror']",756,2
2367,King Kong (1976),"['Action', 'Adventure', 'Horror']",309,2
2368,King Kong Lives (1986),"['Action', 'Adventure', 'Horror']",58,2
2369,Desperately Seeking Susan (1985),"['Comedy', 'Romance']",840,1
2370,"Emerald Forest, The (1985)","['Action', 'Adventure', 'Drama']",142,0
2371,Fletch (1985),['Comedy'],599,1
2372,Fletch Lives (1989),['Comedy'],238,1
2373,Red Sonja (1985),"['Action', 'Adventure']",189,3
2374,Gung Ho (1986),"['Comedy', 'Drama']",244,0
2375,"Money Pit, The (1986)",['Comedy'],418,1
2376,"View to a Kill, A (1985)",['Action'],325,3
2377,Lifeforce (1985),"['Horror', 'Sci-Fi']",183,2
2378,Police Academy (1984),['Comedy'],413,1
2379,Police Academy 2: Their First Assignment (1985),['Comedy'],225,1
2380,Police Academy 3: Back in Training (1986),['Comedy'],196,1
2381,Police Academy 4: Citizens on Patrol (1987),['Comedy'],174,1
2382,Police Academy 5: Assignment: Miami Beach (1988),['Comedy'],150,1
2383,Police Academy 6: City Under Siege (1989),['Comedy'],149,1
2384,Babe: Pig in the City (1998),"[""Children's"", 'Comedy']",523,1
2385,Home Fries (1998),"['Comedy', 'Romance']",146,1
2386,Jerry Springer: Ringmaster (1998),['Drama'],59,0
2387,Very Bad Things (1998),"['Comedy', 'Crime']",217,1
2388,Steam: The Turkish Bath (Hamam) (1997),"['Drama', 'Romance']",15,0
2389,Psycho (1998),"['Crime', 'Horror', 'Thriller']",264,2
2390,Little Voice (1998),['Comedy'],330,1
2391,"Simple Plan, A (1998)","['Crime', 'Thriller']",745,3
2392,Jack Frost (1998),"['Comedy', 'Drama']",205,0
2393,Star Trek: Insurrection (1998),"['Action', 'Sci-Fi']",807,3
2394,"Prince of Egypt, The (1998)","['Animation', 'Musical']",579,3
2395,Rushmore (1998),['Comedy'],1220,1
2396,Shakespeare in Love (1998),"['Comedy', 'Romance']",2369,1
2397,Mass Appeal (1984),['Drama'],23,0
2398,Miracle on 34th Street (1947),['Drama'],380,0
2399,Santa Claus: The Movie (1985),"['Adventure', ""Children's"", 'Fantasy']",223,3
2400,Prancer (1989),"[""Children's"", 'Drama']",43,0
2401,Pale Rider (1985),['Western'],312,3
2402,Rambo: First Blood Part II (1985),"['Action', 'War']",401,3
2403,First Blood (1982),['Action'],397,3
2404,Rambo III (1988),"['Action', 'War']",301,3
2405,"Jewel of the Nile, The (1985)","['Action', 'Adventure', 'Comedy', 'Romance']",673,1
2406,Romancing the Stone (1984),"['Action', 'Adventure', 'Comedy', 'Romance']",1345,1
2407,Cocoon (1985),"['Comedy', 'Sci-Fi']",1006,1
2408,Cocoon: The Return (1988),"['Comedy', 'Sci-Fi']",259,1
2409,Rocky II (1979),"['Action', 'Drama']",445,0
2410,Rocky III (1982),"['Action', 'Drama']",401,0
2411,Rocky IV (1985),"['Action', 'Drama']",375,0
2412,Rocky V (1990),"['Action', 'Drama']",274,0
2413,Clue (1985),"['Comedy', 'Mystery']",443,1
2414,Young Sherlock Holmes (1985),"['Action', 'Adventure', 'Mystery']",379,3
2415,Violets Are Blue... (1986),"['Drama', 'Romance']",15,0
2416,Back to School (1986),['Comedy'],354,1
2417,Heartburn (1986),"['Comedy', 'Drama']",74,0
2418,Nothing in Common (1986),['Comedy'],110,1
2419,Extremities (1986),"['Drama', 'Thriller']",69,0
2420,"Karate Kid, The (1984)",['Drama'],493,0
2421,"Karate Kid, Part II, The (1986)","['Action', 'Adventure', 'Drama']",477,0
2422,"Karate Kid III, The (1989)","['Action', 'Adventure', 'Drama']",286,0
2423,Christmas Vacation (1989),['Comedy'],515,1
2424,You've Got Mail (1998),"['Comedy', 'Romance']",838,1
2425,"General, The (1998)",['Crime'],58,3
2426,"Theory of Flight, The (1998)","['Comedy', 'Drama', 'Romance']",27,1
2427,"Thin Red Line, The (1998)","['Action', 'Drama', 'War']",803,0
2428,"Faculty, The (1998)","['Horror', 'Sci-Fi']",513,2
